Country,Sex,Age,Date,Excess
Mexico,b,75,2020-07-12,9835.348889954645
Mexico,b,75,2020-07-19,11117.296445800424
Mexico,b,75,2020-07-26,12406.103440096394
Mexico,b,75,2020-08-02,13572.945926058383
Mexico,b,75,2020-08-09,14632.992513109166
Mexico,b,75,2020-08-16,15565.414993626382
Mexico,b,75,2020-08-23,16426.39898309198
Mexico,b,75,2020-08-30,17161.15449846385
Mexico,b,75,2020-09-06,17835.92639436039
Mexico,b,75,2020-09-13,18346.004568674227
Mexico,b,75,2020-09-20,18795.733839042226
Mexico,b,75,2020-09-27,19259.523379928025
Mexico,b,75,2020-10-04,19752.85559783264
Mexico,b,75,2020-10-11,20167.294310400273
Mexico,b,75,2020-10-18,20524.492085094942
Mexico,b,75,2020-10-25,21114.196585906273
Mexico,b,75,2020-11-01,21738.255773399607
Mexico,b,75,2020-11-08,22506.621805466144
Mexico,b,75,2020-11-15,23287.353494289586
Mexico,b,75,2020-11-22,24101.617190008525
Mexico,b,75,2020-11-29,24873.68598366758
Mexico,b,75,2020-12-06,25818.93715126744
Mexico,b,75,2020-12-13,26906.847796555714
Mexico,b,75,2020-12-20,28065.988691699677
Mexico,b,75,2020-12-27,29463.016360759913
Mexico,b,75,2021-01-03,30568.66349916059
Mexico,b,80,2020-03-01,0
Mexico,b,80,2020-03-08,0
Mexico,b,80,2020-03-15,0
Mexico,b,80,2020-03-22,0
Mexico,b,80,2020-03-29,0
Mexico,b,80,2020-04-05,0
Mexico,b,80,2020-04-12,0
Mexico,b,80,2020-04-19,0
Mexico,b,80,2020-04-26,0
Mexico,b,80,2020-05-03,94.92584585577993
Mexico,b,80,2020-05-10,405.7910953477085
Mexico,b,80,2020-05-17,796.4451706756131
Mexico,b,80,2020-05-24,1372.6052502896716
Mexico,b,80,2020-05-31,1953.8621382860604
Mexico,b,80,2020-06-07,2616.687647088578
Mexico,b,80,2020-06-14,3424.443288149095
Mexico,b,80,2020-06-21,4228.390072824799
Mexico,b,80,2020-06-28,5042.699239233431
Mexico,b,80,2020-07-05,5800.4636796280265
Mexico,b,80,2020-07-12,6788.709960904593
Mexico,b,80,2020-07-19,7793.410933009052
Mexico,b,80,2020-07-26,8755.498700732747
Mexico,b,80,2020-08-02,9564.877889583044
Mexico,b,80,2020-08-09,10270.439130451421
Mexico,b,80,2020-08-16,10923.072696111585
Mexico,b,80,2020-08-23,11417.682225440361
Mexico,b,80,2020-08-30,11880.198468370098
Mexico,b,80,2020-09-06,12319.592975993868
Mexico,b,80,2020-09-13,12674.891646333952
Mexico,b,80,2020-09-20,12985.188017769045
Mexico,b,80,2020-09-27,13341.656180048692
Mexico,b,80,2020-10-04,13529.56314857182
Mexico,b,80,2020-10-11,13783.280522822086
Mexico,b,80,2020-10-18,14030.295226422497
Mexico,b,80,2020-10-25,14284.219106244876
Mexico,b,80,2020-11-01,14650.797153502339
Mexico,b,80,2020-11-08,15094.91410282977
Mexico,b,80,2020-11-15,15512.59916789152
Mexico,b,80,2020-11-22,16076.028685579478
Mexico,b,80,2020-11-29,16548.526466415602
Mexico,b,80,2020-12-06,17064.56168675396
Mexico,b,80,2020-12-13,17784.74420844419
Mexico,b,80,2020-12-20,18547.817272610137
Mexico,b,80,2020-12-27,19502.647584125974
Mexico,b,80,2021-01-03,20263.212879475526
Mexico,b,85,2020-03-01,0
Mexico,b,85,2020-03-08,0
Mexico,b,85,2020-03-15,0
Mexico,b,85,2020-03-22,0
Mexico,b,85,2020-03-29,0
Mexico,b,85,2020-04-05,0
Mexico,b,85,2020-04-12,0
Mexico,b,85,2020-04-19,0
Mexico,b,85,2020-04-26,0
Mexico,b,85,2020-05-03,0
Mexico,b,85,2020-05-10,0
Mexico,b,85,2020-05-17,173.70655044307568
Mexico,b,85,2020-05-24,494.091548831389
Mexico,b,85,2020-05-31,812.96410055036
Mexico,b,85,2020-06-07,1184.0329061263042
Mexico,b,85,2020-06-14,1638.9116490274744
Mexico,b,85,2020-06-21,2139.125482630134
Mexico,b,85,2020-06-28,2600.118464982602
Mexico,b,85,2020-07-05,3060.261785763489
Mexico,b,85,2020-07-12,3685.862684437572
Mexico,b,85,2020-07-19,4307.173920999582
Mexico,b,85,2020-07-26,4834.40366974764
Mexico,b,85,2020-08-02,5364.725758406591
Mexico,b,85,2020-08-09,5806.290170265763
Mexico,b,85,2020-08-16,6198.233736681051
Mexico,b,85,2020-08-23,6521.690953900074
Mexico,b,85,2020-08-30,6824.804861191301
Mexico,b,85,2020-09-06,7078.737916422821
Mexico,b,85,2020-09-13,7218.682800520136
Mexico,b,85,2020-09-20,7346.873073861558
Mexico,b,85,2020-09-27,7494.593596119239
Mexico,b,85,2020-10-04,7649.190607038438
Mexico,b,85,2020-10-11,7766.081350107546
Mexico,b,85,2020-10-18,7948.7631051457265
Mexico,b,85,2020-10-25,8069.8214808245175
Mexico,b,85,2020-11-01,8356.937805455062
Mexico,b,85,2020-11-08,8687.895445466222
Mexico,b,85,2020-11-15,9016.584877285333
Mexico,b,85,2020-11-22,9299.00734109409
Mexico,b,85,2020-11-29,9648.276915216687
Mexico,b,85,2020-12-06,10015.620868421478
Mexico,b,85,2020-12-13,10518.378174471083
Mexico,b,85,2020-12-20,11030.99610862908
Mexico,b,85,2020-12-27,11693.024888767453
Mexico,b,85,2021-01-03,12070.110372905601
Mexico,b,90,2020-03-01,0
Mexico,b,90,2020-03-08,0
Mexico,b,90,2020-03-15,0
Mexico,b,90,2020-03-22,0
Mexico,b,90,2020-03-29,0
Mexico,b,90,2020-04-05,0
Mexico,b,90,2020-04-12,0
Mexico,b,90,2020-04-19,0
Mexico,b,90,2020-04-26,0
Mexico,b,90,2020-05-03,0
Mexico,b,90,2020-05-10,0
Mexico,b,90,2020-05-17,0
Mexico,b,90,2020-05-24,177.61233805593565
Mexico,b,90,2020-05-31,317.0473249023572
Mexico,b,90,2020-06-07,493.93274976001044
Mexico,b,90,2020-06-14,728.795412759611
Mexico,b,90,2020-06-21,968.0697650862738
Mexico,b,90,2020-06-28,1191.1071763265052
Mexico,b,90,2020-07-05,1466.1856382312437
Mexico,b,90,2020-07-12,1764.5197641556251
Mexico,b,90,2020-07-19,2028.2709526633523
Mexico,b,90,2020-07-26,2394.55763495284
Mexico,b,90,2020-08-02,2606.4655667521874
Mexico,b,90,2020-08-09,2857.058147191395
Mexico,b,90,2020-08-16,3083.3867690142724
Mexico,b,90,2020-08-23,3304.501219084077
Mexico,b,90,2020-08-30,3475.4601548302367
Mexico,b,90,2020-09-06,3676.341680745796
Mexico,b,90,2020-09-13,3780.254039240066
Mexico,b,90,2020-09-20,3867.3464123455915
Mexico,b,90,2020-09-27,3977.8198055657485
Mexico,b,90,2020-10-04,4093.937953478031
Mexico,b,90,2020-10-11,4209.03814991758
Mexico,b,90,2020-10-18,4374.541865410721
Mexico,b,90,2020-10-25,4461.9649731860245
Mexico,b,90,2020-11-01,4461.9649731860245
Mexico,b,90,2020-11-08,4593.199311461306
Mexico,b,90,2020-11-15,4714.558633144604
Mexico,b,90,2020-11-22,4836.022507589821
Mexico,b,90,2020-11-29,4979.701441769864
Mexico,b,90,2020-12-06,5097.839240497002
Mexico,b,90,2020-12-13,5365.813057587311
Mexico,b,90,2020-12-20,5573.130921538906
Mexico,b,90,2020-12-27,5895.426584559848
Mexico,b,90,2021-01-03,5895.426584559848
Mexico,b,95,2020-03-01,0
Mexico,b,95,2020-03-08,0
Mexico,b,95,2020-03-15,0
Mexico,b,95,2020-03-22,0
Mexico,b,95,2020-03-29,0
Mexico,b,95,2020-04-05,0
Mexico,b,95,2020-04-12,53.88820970251709
Mexico,b,95,2020-04-19,106.86566508056603
Mexico,b,95,2020-04-26,192.13898082933036
Mexico,b,95,2020-05-03,239.85822906973954
Mexico,b,95,2020-05-10,326.11589176537615
Mexico,b,95,2020-05-17,427.9468361655399
Mexico,b,95,2020-05-24,565.3292312728524
Mexico,b,95,2020-05-31,638.1863059039499
Mexico,b,95,2020-06-07,796.388838245633
Mexico,b,95,2020-06-14,940.7582626096137
Mexico,b,95,2020-06-21,1061.0702807047494
Mexico,b,95,2020-06-28,1184.0588712623037
Mexico,b,95,2020-07-05,1326.4206789834864
Mexico,b,95,2020-07-12,1500.8197369491604
Mexico,b,95,2020-07-19,1695.8921666348513
Mexico,b,95,2020-07-26,1885.2509591577577
Mexico,b,95,2020-08-02,2202.4908186353996
Mexico,b,95,2020-08-09,2314.1930418786
Mexico,b,95,2020-08-16,2491.9304194614833
Mexico,b,95,2020-08-23,2717.2721514157074
Mexico,b,95,2020-08-30,2896.7887759992623
Mexico,b,95,2020-09-06,3059.057111951493
Mexico,b,95,2020-09-13,3163.6652132668955
Mexico,b,95,2020-09-20,3226.2173308424485
Mexico,b,95,2020-09-27,3292.338867561387
Mexico,b,95,2020-10-04,3378.68130280297
Mexico,b,95,2020-10-11,3451.9270495002165
Mexico,b,95,2020-10-18,3451.9270495002165
Mexico,b,95,2020-10-25,3548.1738975910484
Mexico,b,95,2020-11-01,3608.603269417327
Mexico,b,95,2020-11-08,3672.0664142876494
Mexico,b,95,2020-11-15,3738.466462357168
Mexico,b,95,2020-11-22,3738.466462357168
Mexico,b,95,2020-11-29,3844.6708381682047
Mexico,b,95,2020-12-06,3997.8577710808563
Mexico,b,95,2020-12-13,4141.158900963137
Mexico,b,95,2020-12-20,4238.763877580327
Mexico,b,95,2020-12-27,4383.918642460509
Mexico,b,95,2021-01-03,4383.918642460509
Peru,b,0,2020-03-01,0
Peru,b,0,2020-03-08,0
Peru,b,0,2020-03-15,0
Peru,b,0,2020-03-22,0
Peru,b,0,2020-03-29,0
Peru,b,0,2020-04-05,0
Peru,b,0,2020-04-12,0
Peru,b,0,2020-04-19,0
Peru,b,0,2020-04-26,0
Peru,b,0,2020-05-03,0
Peru,b,0,2020-05-10,0
Peru,b,0,2020-05-17,0
Peru,b,0,2020-05-24,0
Peru,b,0,2020-05-31,0
Peru,b,0,2020-06-07,0
Peru,b,0,2020-06-14,0
Peru,b,0,2020-06-21,0
Peru,b,0,2020-06-28,0
Peru,b,0,2020-07-05,0
Peru,b,0,2020-07-12,0
Peru,b,0,2020-07-19,0
Peru,b,0,2020-07-26,0
Peru,b,0,2020-08-02,0
Peru,b,0,2020-08-09,0
Peru,b,0,2020-08-16,0
Peru,b,0,2020-08-23,0
Peru,b,0,2020-08-30,0
Peru,b,0,2020-09-06,0
Peru,b,0,2020-09-13,0
Peru,b,0,2020-09-20,0
Peru,b,0,2020-09-27,0
Peru,b,0,2020-10-04,0
Peru,b,0,2020-10-11,0
Peru,b,0,2020-10-18,0
Peru,b,0,2020-10-25,0
Peru,b,0,2020-11-01,0
Peru,b,0,2020-11-08,0
Peru,b,0,2020-11-15,0
Peru,b,0,2020-11-22,0
Peru,b,0,2020-11-29,0
Peru,b,0,2020-12-06,0
Peru,b,0,2020-12-13,0
Peru,b,0,2020-12-20,0
Peru,b,0,2020-12-27,0
Peru,b,0,2021-01-03,0
Peru,b,0,2021-01-10,0
Peru,b,0,2021-01-17,35.96839851693214
Peru,b,0,2021-01-24,72.24354890371696
Peru,b,0,2021-01-31,72.24354890371696
Peru,b,0,2021-02-07,72.24354890371696
Peru,b,0,2021-02-14,72.24354890371696
Peru,b,0,2021-02-21,72.24354890371696
Peru,b,0,2021-02-28,72.24354890371696
Peru,b,0,2021-03-07,72.24354890371696
Peru,b,0,2021-03-14,72.24354890371696
Peru,b,0,2021-03-21,72.24354890371696
Peru,b,10,2020-03-01,0
Peru,b,10,2020-03-08,0
Peru,b,10,2020-03-15,0
Peru,b,10,2020-03-22,0
Peru,b,10,2020-03-29,0
Peru,b,10,2020-04-05,0
Peru,b,10,2020-04-12,0
Peru,b,10,2020-04-19,8.511271198723263
Peru,b,10,2020-04-26,8.511271198723263
Peru,b,10,2020-05-03,8.511271198723263
Peru,b,10,2020-05-10,8.511271198723263
Peru,b,10,2020-05-17,8.511271198723263
Peru,b,10,2020-05-24,8.511271198723263
Peru,b,10,2020-05-31,8.511271198723263
Peru,b,10,2020-06-07,8.511271198723263
Peru,b,10,2020-06-14,8.511271198723263
Peru,b,10,2020-06-21,8.511271198723263
Peru,b,10,2020-06-28,17.3736940849997
Peru,b,10,2020-07-05,17.3736940849997
Peru,b,10,2020-07-12,17.3736940849997
Peru,b,10,2020-07-19,17.3736940849997
Peru,b,10,2020-07-26,25.36238057007875
Peru,b,10,2020-08-02,25.36238057007875
Peru,b,10,2020-08-09,25.36238057007875
Peru,b,10,2020-08-16,25.36238057007875
Peru,b,10,2020-08-23,25.36238057007875
Peru,b,10,2020-08-30,25.36238057007875
Peru,b,10,2020-09-06,25.36238057007875
Peru,b,10,2020-09-13,25.36238057007875
Peru,b,10,2020-09-20,25.36238057007875
Peru,b,10,2020-09-27,32.78028362373408
Peru,b,10,2020-10-04,32.78028362373408
Peru,b,10,2020-10-11,32.78028362373408
Peru,b,10,2020-10-18,41.854638687186
Peru,b,10,2020-10-25,41.854638687186
Peru,b,10,2020-11-01,41.854638687186
Peru,b,10,2020-11-08,41.854638687186
Peru,b,10,2020-11-15,50.491193929997195
Peru,b,10,2020-11-22,50.491193929997195
Peru,b,10,2020-11-29,50.491193929997195
Peru,b,10,2020-12-06,50.491193929997195
Peru,b,10,2020-12-13,50.491193929997195
Peru,b,10,2020-12-20,59.80301655081438
Peru,b,10,2020-12-27,59.80301655081438
Peru,b,10,2021-01-03,59.80301655081438
Peru,b,10,2021-01-10,59.80301655081438
Peru,b,10,2021-01-17,68.15411069578339
Peru,b,10,2021-01-24,68.15411069578339
Peru,b,10,2021-01-31,68.15411069578339
Peru,b,10,2021-02-07,68.15411069578339
Peru,b,10,2021-02-14,68.15411069578339
Peru,b,10,2021-02-21,68.15411069578339
Peru,b,10,2021-02-28,68.15411069578339
Peru,b,10,2021-03-07,68.15411069578339
Peru,b,10,2021-03-14,68.15411069578339
Peru,b,10,2021-03-21,68.15411069578339
Peru,b,15,2020-03-01,0
Peru,b,15,2020-03-08,0
Peru,b,15,2020-03-15,0
Peru,b,15,2020-03-22,0
Peru,b,15,2020-03-29,0
Peru,b,15,2020-04-05,0
Peru,b,15,2020-04-12,0
Peru,b,15,2020-04-19,0
Peru,b,15,2020-04-26,0
Peru,b,15,2020-05-03,0
Peru,b,15,2020-05-10,0
Peru,b,15,2020-05-17,0
Peru,b,15,2020-05-24,0
Peru,b,15,2020-05-31,0
Peru,b,15,2020-06-07,0
Peru,b,15,2020-06-14,0
Peru,b,15,2020-06-21,0
Peru,b,15,2020-06-28,0
Peru,b,15,2020-07-05,0
Peru,b,15,2020-07-12,0
Peru,b,15,2020-07-19,0
Peru,b,15,2020-07-26,0
Peru,b,15,2020-08-02,0
Peru,b,15,2020-08-09,0
Peru,b,15,2020-08-16,0
Peru,b,15,2020-08-23,0
Peru,b,15,2020-08-30,0
Peru,b,15,2020-09-06,0
Peru,b,15,2020-09-13,11.87882271943467
Peru,b,15,2020-09-20,11.87882271943467
Peru,b,15,2020-09-27,11.87882271943467
Peru,b,15,2020-10-04,11.87882271943467
Peru,b,15,2020-10-11,11.87882271943467
Peru,b,15,2020-10-18,11.87882271943467
Peru,b,15,2020-10-25,24.129081140383974
Peru,b,15,2020-11-01,24.129081140383974
Peru,b,15,2020-11-08,34.5018042042205
Peru,b,15,2020-11-15,34.5018042042205
Peru,b,15,2020-11-22,50.99632425677937
Peru,b,15,2020-11-29,50.99632425677937
Peru,b,15,2020-12-06,50.99632425677937
Peru,b,15,2020-12-13,50.99632425677937
Peru,b,15,2020-12-20,63.73244953228385
Peru,b,15,2020-12-27,78.52856436441965
Peru,b,15,2021-01-03,78.52856436441965
Peru,b,15,2021-01-10,78.52856436441965
Peru,b,15,2021-01-17,78.52856436441965
Peru,b,15,2021-01-24,78.52856436441965
Peru,b,15,2021-01-31,102.62217838132895
Peru,b,15,2021-02-07,114.77480555893439
Peru,b,15,2021-02-14,114.77480555893439
Peru,b,15,2021-02-21,131.04497583938
Peru,b,15,2021-02-28,131.04497583938
Peru,b,15,2021-03-07,147.43204779382413
Peru,b,15,2021-03-14,147.43204779382413
Peru,b,15,2021-03-21,147.43204779382413
Peru,b,20,2020-03-01,0
Peru,b,20,2020-03-08,12.139255689702367
Peru,b,20,2020-03-15,12.139255689702367
Peru,b,20,2020-03-22,12.139255689702367
Peru,b,20,2020-03-29,12.139255689702367
Peru,b,20,2020-04-05,12.139255689702367
Peru,b,20,2020-04-12,12.139255689702367
Peru,b,20,2020-04-19,12.139255689702367
Peru,b,20,2020-04-26,12.139255689702367
Peru,b,20,2020-05-03,12.139255689702367
Peru,b,20,2020-05-10,12.139255689702367
Peru,b,20,2020-05-17,12.139255689702367
Peru,b,20,2020-05-24,12.139255689702367
Peru,b,20,2020-05-31,12.139255689702367
Peru,b,20,2020-06-07,12.139255689702367
Peru,b,20,2020-06-14,12.139255689702367
Peru,b,20,2020-06-21,12.139255689702367
Peru,b,20,2020-06-28,12.139255689702367
Peru,b,20,2020-07-05,12.139255689702367
Peru,b,20,2020-07-12,12.139255689702367
Peru,b,20,2020-07-19,12.139255689702367
Peru,b,20,2020-07-26,12.139255689702367
Peru,b,20,2020-08-02,12.139255689702367
Peru,b,20,2020-08-09,31.02806978393837
Peru,b,20,2020-08-16,31.02806978393837
Peru,b,20,2020-08-23,31.02806978393837
Peru,b,20,2020-08-30,49.01841632522026
Peru,b,20,2020-09-06,49.01841632522026
Peru,b,20,2020-09-13,49.01841632522026
Peru,b,20,2020-09-20,49.01841632522026
Peru,b,20,2020-09-27,49.01841632522026
Peru,b,20,2020-10-04,49.01841632522026
Peru,b,20,2020-10-11,49.01841632522026
Peru,b,20,2020-10-18,49.01841632522026
Peru,b,20,2020-10-25,49.01841632522026
Peru,b,20,2020-11-01,49.01841632522026
Peru,b,20,2020-11-08,49.01841632522026
Peru,b,20,2020-11-15,49.01841632522026
Peru,b,20,2020-11-22,49.01841632522026
Peru,b,20,2020-11-29,49.01841632522026
Peru,b,20,2020-12-06,49.01841632522026
Peru,b,20,2020-12-13,49.01841632522026
Peru,b,20,2020-12-20,49.01841632522026
Peru,b,20,2020-12-27,71.58010859282643
Peru,b,20,2021-01-03,71.58010859282643
Peru,b,20,2021-01-10,71.58010859282643
Peru,b,20,2021-01-17,71.58010859282643
Peru,b,20,2021-01-24,71.58010859282643
Peru,b,20,2021-01-31,71.58010859282643
Peru,b,20,2021-02-07,71.58010859282643
Peru,b,20,2021-02-14,71.58010859282643
Peru,b,20,2021-02-21,92.4083272629223
Peru,b,20,2021-02-28,92.4083272629223
Peru,b,20,2021-03-07,92.4083272629223
Peru,b,20,2021-03-14,92.4083272629223
Peru,b,20,2021-03-21,92.4083272629223
Peru,b,25,2020-03-01,0
Peru,b,25,2020-03-08,0
Peru,b,25,2020-03-15,0
Peru,b,25,2020-03-22,0
Peru,b,25,2020-03-29,0
Peru,b,25,2020-04-05,0
Peru,b,25,2020-04-12,0
Peru,b,25,2020-04-19,0
Peru,b,25,2020-04-26,0
Peru,b,25,2020-05-03,0
Peru,b,25,2020-05-10,0
Peru,b,25,2020-05-17,0
Peru,b,25,2020-05-24,0
Peru,b,25,2020-05-31,21.617156352484898
Peru,b,25,2020-06-07,40.21019263590131
Peru,b,25,2020-06-14,40.21019263590131
Peru,b,25,2020-06-21,59.75496869527395
Peru,b,25,2020-06-28,59.75496869527395
Peru,b,25,2020-07-05,59.75496869527395
Peru,b,25,2020-07-12,77.2272525127542
Peru,b,25,2020-07-19,97.67534537640515
Peru,b,25,2020-07-26,97.67534537640515
Peru,b,25,2020-08-02,97.67534537640515
Peru,b,25,2020-08-09,117.0507869469827
Peru,b,25,2020-08-16,134.40198525258262
Peru,b,25,2020-08-23,134.40198525258262
Peru,b,25,2020-08-30,134.40198525258262
Peru,b,25,2020-09-06,134.40198525258262
Peru,b,25,2020-09-13,134.40198525258262
Peru,b,25,2020-09-20,134.40198525258262
Peru,b,25,2020-09-27,151.60744871916577
Peru,b,25,2020-10-04,151.60744871916577
Peru,b,25,2020-10-11,151.60744871916577
Peru,b,25,2020-10-18,151.60744871916577
Peru,b,25,2020-10-25,151.60744871916577
Peru,b,25,2020-11-01,151.60744871916577
Peru,b,25,2020-11-08,151.60744871916577
Peru,b,25,2020-11-15,151.60744871916577
Peru,b,25,2020-11-22,151.60744871916577
Peru,b,25,2020-11-29,151.60744871916577
Peru,b,25,2020-12-06,151.60744871916577
Peru,b,25,2020-12-13,151.60744871916577
Peru,b,25,2020-12-20,151.60744871916577
Peru,b,25,2020-12-27,151.60744871916577
Peru,b,25,2021-01-03,151.60744871916577
Peru,b,25,2021-01-10,151.60744871916577
Peru,b,25,2021-01-17,151.60744871916577
Peru,b,25,2021-01-24,151.60744871916577
Peru,b,25,2021-01-31,151.60744871916577
Peru,b,25,2021-02-07,151.60744871916577
Peru,b,25,2021-02-14,183.323705007779
Peru,b,25,2021-02-21,217.0153619749242
Peru,b,25,2021-02-28,257.6824063338633
Peru,b,25,2021-03-07,290.3248247907175
Peru,b,25,2021-03-14,324.9426040444628
Peru,b,25,2021-03-21,324.9426040444628
Peru,b,30,2020-03-01,0
Peru,b,30,2020-03-08,0
Peru,b,30,2020-03-15,0
Peru,b,30,2020-03-22,0
Peru,b,30,2020-03-29,0
Peru,b,30,2020-04-05,0
Peru,b,30,2020-04-12,0
Peru,b,30,2020-04-19,0
Peru,b,30,2020-04-26,17.117310640127307
Peru,b,30,2020-05-03,41.23727267360414
Peru,b,30,2020-05-10,41.23727267360414
Peru,b,30,2020-05-17,81.36260003550899
Peru,b,30,2020-05-24,103.4906387565643
Peru,b,30,2020-05-31,123.62140625428684
Peru,b,30,2020-06-07,145.75491866548975
Peru,b,30,2020-06-14,196.89119084917948
Peru,b,30,2020-06-21,239.0302363894479
Peru,b,30,2020-06-28,260.17206759836137
Peru,b,30,2020-07-05,292.3166961051778
Peru,b,30,2020-07-12,315.4641336933256
Peru,b,30,2020-07-19,357.6143921318494
Peru,b,30,2020-07-26,379.76748317542285
Peru,b,30,2020-08-02,397.923418564361
Peru,b,30,2020-08-09,437.0822100246326
Peru,b,30,2020-08-16,477.2438692678734
Peru,b,30,2020-08-23,505.4084079913979
Peru,b,30,2020-08-30,547.5758378782125
Peru,b,30,2020-09-06,579.7461705970277
Peru,b,30,2020-09-13,579.7461705970277
Peru,b,30,2020-09-20,579.7461705970277
Peru,b,30,2020-09-27,579.7461705970277
Peru,b,30,2020-10-04,579.7461705970277
Peru,b,30,2020-10-11,579.7461705970277
Peru,b,30,2020-10-18,579.7461705970277
Peru,b,30,2020-10-25,579.7461705970277
Peru,b,30,2020-11-01,579.7461705970277
Peru,b,30,2020-11-08,579.7461705970277
Peru,b,30,2020-11-15,579.7461705970277
Peru,b,30,2020-11-22,579.7461705970277
Peru,b,30,2020-11-29,579.7461705970277
Peru,b,30,2020-12-06,579.7461705970277
Peru,b,30,2020-12-13,579.7461705970277
Peru,b,30,2020-12-20,579.7461705970277
Peru,b,30,2020-12-27,579.7461705970277
Peru,b,30,2021-01-03,596.9676229804678
Peru,b,30,2021-01-10,596.9676229804678
Peru,b,30,2021-01-17,596.9676229804678
Peru,b,30,2021-01-24,626.1984408635589
Peru,b,30,2021-01-31,675.4324033413385
Peru,b,30,2021-02-07,720.6695217711614
Peru,b,30,2021-02-14,780.9098074963724
Peru,b,30,2021-02-21,839.153271846318
Peru,b,30,2021-02-28,902.3999261363596
Peru,b,30,2021-03-07,966.6497816678851
Peru,b,30,2021-03-14,1030.9028497283216
Peru,b,30,2021-03-21,1030.9028497283216
Peru,b,35,2020-03-01,0
Peru,b,35,2020-03-08,0
Peru,b,35,2020-03-15,0
Peru,b,35,2020-03-22,0
Peru,b,35,2020-03-29,0
Peru,b,35,2020-04-05,0
Peru,b,35,2020-04-12,0
Peru,b,35,2020-04-19,0
Peru,b,35,2020-04-26,19.137957805676493
Peru,b,35,2020-05-03,52.2201027561968
Peru,b,35,2020-05-10,101.24640770331293
Peru,b,35,2020-05-17,135.21684497754944
Peru,b,35,2020-05-24,187.13138638750848
Peru,b,35,2020-05-31,242.99000321917504
Peru,b,35,2020-06-07,304.792666235221
Peru,b,35,2020-06-14,379.5393456743086
Peru,b,35,2020-06-21,450.23001125039383
Peru,b,35,2020-06-28,532.8646321520285
Peru,b,35,2020-07-05,596.4431770007777
Peru,b,35,2020-07-12,646.9656141918638
Peru,b,35,2020-07-19,720.4319121055435
Peru,b,35,2020-07-26,771.8420391071002
Peru,b,35,2020-08-02,839.1959635468389
Peru,b,35,2020-08-09,898.4936537600786
Peru,b,35,2020-08-16,955.7350780671461
Peru,b,35,2020-08-23,1006.9202047733697
Peru,b,35,2020-08-30,1026.0490021690723
Peru,b,35,2020-09-06,1062.1214385295655
Peru,b,35,2020-09-13,1101.1374821151421
Peru,b,35,2020-09-20,1130.0971011710703
Peru,b,35,2020-09-27,1130.0971011710703
Peru,b,35,2020-10-04,1130.0971011710703
Peru,b,35,2020-10-11,1130.0971011710703
Peru,b,35,2020-10-18,1130.0971011710703
Peru,b,35,2020-10-25,1130.0971011710703
Peru,b,35,2020-11-01,1130.0971011710703
Peru,b,35,2020-11-08,1130.0971011710703
Peru,b,35,2020-11-15,1130.0971011710703
Peru,b,35,2020-11-22,1130.0971011710703
Peru,b,35,2020-11-29,1130.0971011710703
Peru,b,35,2020-12-06,1130.0971011710703
Peru,b,35,2020-12-13,1130.0971011710703
Peru,b,35,2020-12-20,1130.0971011710703
Peru,b,35,2020-12-27,1130.0971011710703
Peru,b,35,2021-01-03,1130.0971011710703
Peru,b,35,2021-01-10,1154.1495968235365
Peru,b,35,2021-01-17,1189.1451258107825
Peru,b,35,2021-01-24,1244.0836561065105
Peru,b,35,2021-01-31,1323.965155669274
Peru,b,35,2021-02-07,1390.78959244247
Peru,b,35,2021-02-14,1476.556934354333
Peru,b,35,2021-02-21,1584.267149317928
Peru,b,35,2021-02-28,1688.9202052311452
Peru,b,35,2021-03-07,1789.516069976692
Peru,b,35,2021-03-14,1901.0547114220865
Peru,b,35,2021-03-21,1958.5360974196517
Peru,b,40,2020-03-01,0
Peru,b,40,2020-03-08,0
Peru,b,40,2020-03-15,0
Peru,b,40,2020-03-22,0
Peru,b,40,2020-03-29,0
Peru,b,40,2020-04-05,0
Peru,b,40,2020-04-12,0
Peru,b,40,2020-04-19,47.70542218102846
Peru,b,40,2020-04-26,93.7472654833224
Peru,b,40,2020-05-03,179.09631709559818
Peru,b,40,2020-05-10,272.7204625097158
Peru,b,40,2020-05-17,379.585142863877
Peru,b,40,2020-05-24,504.65382816011964
Peru,b,40,2020-05-31,637.8885015697912
Peru,b,40,2020-06-07,769.2501507383575
Peru,b,40,2020-06-14,903.6992625884241
Peru,b,40,2020-06-21,1019.1963185612552
Peru,b,40,2020-06-28,1140.702287507569
Peru,b,40,2020-07-05,1253.1791114384284
Peru,b,40,2020-07-12,1404.5901846945512
Peru,b,40,2020-07-19,1542.9008246584067
Peru,b,40,2020-07-26,1666.0787263347856
Peru,b,40,2020-08-02,1795.0943984248338
Peru,b,40,2020-08-09,1929.9215762006697
Peru,b,40,2020-08-16,2028.537605823614
Peru,b,40,2020-08-23,2118.9237941121123
Peru,b,40,2020-08-30,2196.065717218074
Peru,b,40,2020-09-06,2276.953481276909
Peru,b,40,2020-09-13,2337.5819279198518
Peru,b,40,2020-09-20,2384.950777634395
Peru,b,40,2020-09-27,2421.064704377155
Peru,b,40,2020-10-04,2421.064704377155
Peru,b,40,2020-10-11,2450.7025418818776
Peru,b,40,2020-10-18,2505.1288000822487
Peru,b,40,2020-10-25,2505.1288000822487
Peru,b,40,2020-11-01,2505.1288000822487
Peru,b,40,2020-11-08,2505.1288000822487
Peru,b,40,2020-11-15,2529.984829477378
